HP 250 G7 15.6 FHD i3-1005G1 8GB 256GB DVD W10P,549,0,0,HP,https://www.bol.com//nl/p/hp-250-g7-15-6-fhd-i3-1005g1-8gb-256gb-dvd-w10p/9300000008037875/
"Apple MacBook Pro (November, 2020) Z11C000GC-CTO-MYD82  - 13.3 inch - Apple M1 - 512 GB - Spacegrey",1889,1789,100,Apple,https://www.bol.com//nl/p/apple-macbook-pro-z11c000gc-cto-myd82-13-3-inch-apple-m1-512-gb-spacegrey/9300000027256304/
ASUS ROG G512LW-HN118T - Gaming Laptop - 15.6 inch (144 Hz),1454,1392,62,ASUS,https://www.bol.com//nl/p/asus-rog-g512lw-hn118t-gaming-laptop-15-6-inch/9300000001201085/
HP Pavilion 15-eg0700nd - Laptop - 15.6 Inch,1049,0,0,HP,https://www.bol.com//nl/p/hp-pavilion-15-eg0700nd-laptop-15-6-inch/9300000012375574/
Lenovo Ideapad 3-17ADA 81W2002BPB - Laptop - 17.3 Inch,548,0,0,Lenovo,https://www.bol.com//nl/p/lenovo-ideapad-3-17ada-81w2002bpb-laptop-17-3-inch/9300000008749781/
"ASUS VivoBook 17 A705MA(GML-R)-BX188T DDR4-SDRAM Notebook 43,9 cm (17.3"") 1600 x 900 Pixels Intel® Celeron® N 4 GB 256 GB SSD Wi-Fi 5 (802.11ac) Windows 10 Home Grijs",399,0,0,ASUS,https://www.bol.com//nl/p/asus-vivobook-17-a705ma-bx188t-ddr4-sdram-notebook-43-9-cm-1600-x-900-pixels-intel-celeron-n-4-gb-256-gb-ssd-wi-fi-5-windows-10-home-grijs/9300000000956572/
MSI Gaming GF63 10SCSR-1007NL - Gaming Laptop - 15.6 inch,999,0,0,MSI,https://www.bol.com//nl/p/msi-gaming-gf63-10scsr-1007nl-gaming-laptop-15-6-inch/9300000007765778/
"Apple MacBook Pro (November, 2020) MYDA2N/A - 13.3 inch - Apple M1 - 256 GB - Zilver",1254,1219,35,Apple,https://www.bol.com//nl/p/apple-macbook-pro-myda2n-a-13-3-inch-apple-m1-256-gb-zilver/9300000017194048/
Acer TMB118-M-C50L - Laptop - 11.6 Inch,222,0,0,Acer,https://www.bol.com//nl/p/acer-tmb118-m-c50l-laptop-11-6-inch/9300000020460730/
HP ENVY 17-cg1720nd - Laptop - 17.3 Inch,1249,1147,102,HP,https://www.bol.com//nl/p/hp-envy-17-cg1720nd-laptop-17-3-inch/9300000018847584/
