Samsung Galaxy A71 - 128GB - Zwart,364,269,95,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a71-128gb-zwart/9200000127101810/
Apple iPhone 12 Pro - 256GB - Grafiet,1216,1065,151,Apple,https://www.bol.com//nl/p/apple-iphone-12-pro-256gb-grafiet/9300000013742242/
Samsung Galaxy A12 - 128GB -  Blauw,194,173,21,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a12-128gb-blauw/9300000019419395/
SwissVoice G50 Senioren Smartphone + gratis lederen insteek hoesje en prepaid jaarbundel data en bellen,149,0,0,Swissvoice by CRESTA,https://www.bol.com//nl/p/swissvoice-g50-senioren-smartphone-gratis-lederen-insteek-hoesje-prepaid-jaarbundel-data-bellen/9300000015115804/
Apple iPhone XR - 64GB - Zwart,549,432,117,Apple,https://www.bol.com//nl/p/apple-iphone-xr-64gb-zwart/9200000098453451/
Motorola Moto G8 Power Lite - Blauw,137,109,28,Motorola,https://www.bol.com//nl/p/motorola-moto-g8-power-lite-blauw/9200000127141343/
Poco X3 Pro - 128GB - Zwart,245,225,20,Xiaomi,https://www.bol.com//nl/p/poco-x3-pro-128gb-zwart/9300000031501843/
Samsung Galaxy A21s - 32GB - Blauw,173,130,43,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a21s-32gb-blauw/9300000000132994/
Samsung Galaxy A20e - Dual Sim - 32GB - Wit,164,154,10,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a20e-dual-sim-32gb-wit/9200000109073220/
Apple iPhone 12 Mini - 64GB - Zwart,718,615,103,Apple,https://www.bol.com//nl/p/apple-iphone-12-mini-64gb-zwart/9300000013742257/
Alcatel 1B 2020 - 32GB - Zwart,79,62,17,Alcatel,https://www.bol.com//nl/p/alcatel-1b-2020-32gb-zwart/9300000014838536/
Samsung Galaxy A32 4G - 128GB - Awesome Black,220,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a32-4g-128gb-awesome-black/9300000022105999/
Samsung Galaxy A21s - 32GB - Zwart,151,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a21s-32gb-zwart/9300000000133003/
OPPO A72 - 128GB - Zwart,196,196,0,OPPO,https://www.bol.com//nl/p/oppo-a72-128gb-zwart/9300000002779754/
Samsung Galaxy A52 4G - 128GB - Awesome Violet,349,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a52-4g-128gb-awesome-violet/9300000024960227/
Apple iPhone 12 Pro Max - 256GB - Grafiet,1285,1178,107,Apple,https://www.bol.com//nl/p/apple-iphone-12-pro-max-256gb-grafiet/9300000013742208/
Apple iPhone 12 Mini - 128GB - Zwart,789,758,31,Apple,https://www.bol.com//nl/p/apple-iphone-12-mini-128gb-zwart/9300000013742303/
Samsung Galaxy A21s - 128GB - Blauw,218,217,1,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a21s-128gb-blauw/9300000015820721/
Motorola Moto G9 Plus - 128GB -  Copper rose,218,0,0,Motorola,https://www.bol.com//nl/p/motorola-moto-g9-plus-128gb-copper-rose/9300000009401578/
Samsung Galaxy A01 Core  - 16GB - Blauw,92,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a01-core-16gb-blauw/9300000008537177/
Samsung Galaxy S20 FE - 5G - 128GB - Cloud Navy,597,499,98,Samsung,https://www.bol.com//nl/p/samsung-galaxy-s20-fe-5g-128gb-cloud-navy/9300000010045175/
Huawei P30 Lite New edition - 256GB - Midnight black,279,269,10,Huawei,https://www.bol.com//nl/p/huawei-p30-lite-new-edition-256gb-midnight-black/9200000126132549/
Apple iPhone 12 - 64GB - Blauw,828,728,100,Apple,https://www.bol.com//nl/p/apple-iphone-12-64gb-blauw/9300000013742351/
Motorola Moto G9 Play - 64GB - Groen,145,131,14,Motorola,https://www.bol.com//nl/p/motorola-moto-g9-play-64gb-groen/9300000008104040/
OPPO A15  - 32GB - Zwart,119,114,5,OPPO,https://www.bol.com//nl/p/oppo-a15-32gb-zwart/9300000017398501/
Samsung Galaxy A50 - 128GB - Zwart,274,268,6,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a50-128gb-zwart/9200000106883561/
OnePlus Nord N100 - 64GB - Grijs,149,137,12,OnePlus,https://www.bol.com//nl/p/oneplus-nord-n100-64gb-grijs/9300000017872622/
Xiaomi Mi 10T Lite - 128GB - Grijs,304,268,36,Xiaomi,https://www.bol.com//nl/p/xiaomi-mi-10t-lite-128gb-grijs/9300000010573515/
Samsung Galaxy XCover 5 Enterprise Edition - 64GB - Zwart,284,276,8,Samsung,https://www.bol.com//nl/p/samsung-galaxy-xcover-5-enterprise-edition-64gb-zwart/9300000024960221/
Samsung Galaxy A42 5G - 128GB - Prism Dot Black,327,300,27,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a42-5g-128gb-prism-dot-black/9300000010098436/
Huawei P Smart 2021 - 128 GB - Zwart,169,136,33,Huawei,https://www.bol.com//nl/p/huawei-p-smart-2021-128-gb-zwart/9300000013153840/
not found,61,0,0,Alcatel,not found
Samsung Galaxy A51 - 128GB - Blauw,284,250,34,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a51-128gb-blauw/9200000127101588/
Apple iPhone 12 Mini - 64GB - Blauw,738,552,186,Apple,https://www.bol.com//nl/p/apple-iphone-12-mini-64gb-blauw/9300000013742349/
Samsung Galaxy A41 - 64GB - Wit,233,218,15,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a41-64gb-wit/9300000000132997/
Apple iPhone X - Refurbished door Forza - B grade (Lichte gebruikssporen) - 64GB - Spacegrijs,354,0,0,Apple Refurbished,https://www.bol.com//nl/p/apple-iphone-x-refurbished-door-forza-b-grade-64gb-spacegrijs/9200000101335068/
Samsung Galaxy A52 4G - 128GB - Awesome Blue,347,293,54,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a52-4g-128gb-awesome-blue/9300000023366013/
Apple iPhone SE (2020) - 128GB - Zwart,527,364,163,Apple,https://www.bol.com//nl/p/apple-iphone-se-128gb-zwart/9300000000886601/
Samsung Galaxy A21s - 64GB - Blauw,193,139,54,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a21s-64gb-blauw/9300000000132990/
Google Pixel 4a - 128GB - Zwart,415,389,26,Google,https://www.bol.com//nl/p/google-pixel-4a-128gb-zwart/9300000011493206/
Samsung Galaxy S21 Ultra - 5G - 128GB - Phantom Black,1089,890,199,Samsung,https://www.bol.com//nl/p/samsung-galaxy-s21-ultra-5g-128gb-phantom-black/9300000020732466/
Huawei P30 Lite - 128GB - Peacock Blauw,237,0,0,Huawei,https://www.bol.com//nl/p/huawei-p30-lite-128gb-peacock-blauw/9200000107750280/
Samsung Galaxy Xcover 4s - 32GB - Zwart,245,224,21,Samsung,https://www.bol.com//nl/p/samsung-galaxy-xcover-4s-32gb-zwart/9200000111950981/
Xiaomi Redmi Note 10 - 128GB - Grijs,225,214,11,Xiaomi,https://www.bol.com//nl/p/xiaomi-redmi-note-10-128gb-grijs/9300000031686360/
Samsung Galaxy A21s - 128GB - Wit,206,206,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a21s-128gb-wit/9300000015820724/
Samsung Galaxy A10S - 32GB - Zwart,134,132,2,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a10s-32gb-zwart/9200000121265417/
Alcatel 1SE (2020) - 32GB - Grijs,98,86,12,Alcatel,https://www.bol.com//nl/p/alcatel-1se-32gb-grijs/9300000001580712/
Motorola Moto G 5G - 64GB - Grijs,235,211,24,Motorola,https://www.bol.com//nl/p/motorola-moto-g-5g-64gb-grijs/9300000013695250/
Apple iPhone 12 Pro Max - 128GB - Grafiet,1227,1190,37,Apple,https://www.bol.com//nl/p/apple-iphone-12-pro-max-128gb-grafiet/9300000013742268/
Samsung Galaxy A72 4G - 128GB - Awesome White,418,384,34,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a72-4g-128gb-awesome-white/9300000024960222/
Samsung Galaxy A12 - 64GB - Wit,159,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a12-64gb-wit/9300000020208463/
Samsung Galaxy M11 - 32GB - Blauw,141,99,42,Samsung,https://www.bol.com//nl/p/samsung-galaxy-m11-32gb-blauw/9300000014240088/
Samsung Galaxy A41 - 64GB - Blauw,225,197,28,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a41-64gb-blauw/9300000000132999/
Samsung Galaxy S20 - 5G - 128GB - Cosmic Grey,749,729,20,Samsung,https://www.bol.com//nl/p/samsung-galaxy-s20-5g-128gb-cosmic-grey/9200000128429194/
SwissVoice | G50 Senioren Smartphone | eenvoudig opladen | geschikt voor iedere provider,148,0,0,Swissvoice,https://www.bol.com//nl/p/swissvoice-g50-senioren-smartphone-eenvoudig-opladen-geschikt-voor-iedere-provider/9300000032511109/
Samsung Galaxy A52 5G - 128GB - Awesome Violet,394,0,0,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a52-5g-128gb-awesome-violet/9300000024960228/
Apple iPhone 12 Pro - 128GB - Grafiet,1081,921,160,Apple,https://www.bol.com//nl/p/apple-iphone-12-pro-128gb-grafiet/9300000013742277/
Nokia 5.4 - 64GB - Blauw,192,123,69,Nokia,https://www.bol.com//nl/p/nokia-5-4-64gb-blauw/9300000021882472/
Samsung Galaxy S10+ - 128GB - Prism Zwart,649,630,19,Samsung,https://www.bol.com//nl/p/samsung-galaxy-s10-128gb-prism-zwart/9200000106236124/
Apple iPhone 12 - 64GB - Wit,799,729,70,Apple,https://www.bol.com//nl/p/apple-iphone-12-64gb-wit/9300000013742379/
Motorola Moto G9 Play - 64GB - Blauw,149,0,0,Motorola,https://www.bol.com//nl/p/motorola-moto-g9-play-64gb-blauw/9300000008104039/
Xiaomi Redmi 9 -32 GB - Grey,129,0,0,Xiaomi,https://www.bol.com//nl/p/xiaomi-redmi-9-32-gb-grey/9300000004593837/
Nokia X20 5G - 128GB - Blauw,379,0,0,Nokia,https://www.bol.com//nl/p/nokia-x20-5g-128gb-blauw/9300000034408248/
Apple iPhone SE (2020) - 128GB - Rood,499,0,0,Apple,https://www.bol.com//nl/p/apple-iphone-se-128gb-rood/9300000000886595/
CAT S62 Pro - 128GB - Zwart,549,413,136,Cat,https://www.bol.com//nl/p/cat-s62-pro-128gb-zwart/9300000007439030/
Oneplus Nord N10 5G - 128GB - Blauw,279,269,10,OnePlus,https://www.bol.com//nl/p/oneplus-nord-n10-5g-128gb-blauw/9300000017900799/
Apple iPhone SE (2020) - 64GB - Rood,459,321,138,Apple,https://www.bol.com//nl/p/apple-iphone-se-64gb-rood/9300000000886628/
Samsung Galaxy A21s - 32GB - Wit,173,159,14,Samsung,https://www.bol.com//nl/p/samsung-galaxy-a21s-32gb-wit/9300000000132993/
Samsung Galaxy S21 Ultra - 5G - 256GB - Phantom Black,1144,1052,92,Samsung,https://www.bol.com//nl/p/samsung-galaxy-s21-ultra-5g-256gb-phantom-black/9300000020732478/
Alcatel 1B 2020 - 32GB - Groen,79,76,3,Alcatel,https://www.bol.com//nl/p/alcatel-1b-2020-32gb-groen/9300000012857734/
Apple iPhone XR - 128GB - Zwart,590,399,191,Apple,https://www.bol.com//nl/p/apple-iphone-xr-128gb-zwart/9200000098453492/
Oppo A9 (2020) - 128 GB - Groen,199,191,8,OPPO,https://www.bol.com//nl/p/oppo-a9-128-gb-groen/9200000122241521/
Samsung Galaxy J3 (2016) - 8GB - Zwart,139,99,40,Samsung,https://www.bol.com//nl/p/samsung-galaxy-j3-8gb-zwart/9200000056577975/
